Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Title,Subtitle,Translation,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Begin date,Begin date,Date:creation,Date:creation,End date,End date,File name 2,File use 2,Identifier:filename,Identifier:filename,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb4062563t,Object,20775-bb4062563t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,12/2/1982,,2-Dec-82,,12/2/1982,,20775-bb4062563t-0-2.tgz,document-source,VOLUME47_ISSUE20_THURSDAYDECEMBER2_1982.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 47, Issue 20",,
http://library.ucsd.edu/ark:/20775/bb7134265g,Object,20775-bb7134265g-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,The Guardian,Guardian,UCSD Guardian,,,,,,,,,,,,,11/7/1969,,7-Nov-69,,11/7/1969,,20775-bb7134265g-0-2.tgz,document-source,VOLUME8_ISSUE6_NOVEMBER7_1969.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 8, Issue 6",,
http://library.ucsd.edu/ark:/20775/bb8055768d,Object,20775-bb8055768d-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Triton Times,Guardian,Daily Guardian,,,,,,,,,,,,,6/8/2000,,8-Jun-00,,6/8/2000,,20775-bb8055768d-0-2.tgz,document-source,VOLUME100_ISSUE20_THURSDAYJUNE8_2000.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 100, Issue 20",,
http://library.ucsd.edu/ark:/20775/bb8977279v,Object,20775-bb8977279v-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,Triton Times,The Guardian,,,,,,,,,,,,,1/12/2004,,12-Jan-04,,1/12/2004,,20775-bb8977279v-0-2.tgz,document-source,VOLUME111_ISSUE3_MONDAYJANUARY12_2004.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 111, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb07178196,Object,20775-bb07178196-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,1/12/1995,,12-Jan-95,,1/12/1995,,20775-bb07178196-0-2.tgz,document-source,VOLUME84_ISSUE2_THURSDAYJANUARY12_1995.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 84, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb2629102f,Object,20775-bb2629102f-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Daily Guardian,Triton Times,Guardian,,,,,,,,,,,,,3/1/2004,,1-Mar-04,,3/1/2004,,20775-bb2629102f-0-2.tgz,document-source,VOLUME111_ISSUE17_MONDAYMARCH1_2004.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 111, Issue 17",,
http://library.ucsd.edu/ark:/20775/bb5427759k,Object,20775-bb5427759k-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,Guardian,The Guardian,,,,,,,,,,,,,1/13/1992,,13-Jan-92,,1/13/1992,,20775-bb5427759k-0-2.tgz,document-source,VOLUME75_ISSUE3_MONDAYJANUARY13_1992.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 75, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb7134264z,Object,20775-bb7134264z-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Daily Guardian,Triton Times,,,,,,,,,,,,,2/22/1994,,22-Feb-94,,2/22/1994,,20775-bb7134264z-0-2.tgz,document-source,VOLUME81_ISSUE15_TUESDAYFEBRUARY22_1994.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 81, Issue 15",,
http://library.ucsd.edu/ark:/20775/bb5291239v,Object,20775-bb5291239v-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,10/24/2002,,24-Oct-02,,10/24/2002,,20775-bb5291239v-0-2.tgz,document-source,VOLUME107_ISSUE9_THURSDAYOCTOBER24_2002.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 107, Issue 9",,
http://library.ucsd.edu/ark:/20775/bb7510177h,Object,2014-10-23.pdf,document-service,text,eng - English,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,10/23/2014,,23-Oct-14,,10/23/2014,,,,2014-10-23.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 -November 26, 1980); The Guardian (January 5, 1981 -June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 48, Issue 7",,Newspaper
http://library.ucsd.edu/ark:/20775/bb53253693,Object,20775-bb53253693-0-1.pdf,document-service,text,,The Guardian,,,,Triton Times,Daily Guardian,Guardian,UCSD Guardian,,,,,,,,,,,,,3/30/1981,,30-Mar-81,,3/30/1981,,20775-bb53253693-0-2.tgz,document-source,VOLUME43_ISSUE1_MONDAYMARCH30_1981.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 43, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb64175295,Object,20775-bb64175295-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,UCSD Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,9/24/1975,,24-Sep-75,,9/24/1975,,20775-bb64175295-0-2.tgz,document-source,VOLUME26_ISSUE2_WEDNESDAYSEPTEMBER24_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 26, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb8397075k,Object,20775-bb8397075k-0-1.pdf,document-service,text,,Daily Guardian,,,,The Guardian,Guardian,Triton Times,UCSD Guardian,,,,,,,,,,,,,10/3/1980,,3-Oct-80,,10/3/1980,,20775-bb8397075k-0-2.tgz,document-source,VOLUME41_ISSUE11_FRIDAYOCTOBER3_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 41, Issue 11",,
http://library.ucsd.edu/ark:/20775/bb31753046,Object,20775-bb31753046-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1/22/2008,,22-Jan-08,,1/22/2008,,,,01_22_08.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,,,
http://library.ucsd.edu/ark:/20775/bb0001090j,Object,20775-bb0001090j-0-1.pdf,document-service,text,,Triton Times,,,,Guardian,Daily Guardian,The Guardian,UCSD Guardian,,,,,,,,,,,,,1/24/1975,,24-Jan-75,,1/24/1975,,20775-bb0001090j-0-2.tgz,document-source,VOLUME24_ISSUE9_FRIDAYJANUARY24_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 24, Issue 9",,
http://library.ucsd.edu/ark:/20775/bb79533761,Object,20775-bb79533761-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,The Guardian,Daily Guardian,,,,,,,,,,,,,4/29/1991,,29-Apr-91,,4/29/1991,,20775-bb79533761-0-2.tgz,document-source,VOLUME73_ISSUE9_MONDAYAPRIL29_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 73, Issue 9",,
http://library.ucsd.edu/ark:/20775/bb88066268,Object,20775-bb88066268-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,UCSD Guardian,Guardian,The Guardian,,,,,,,,,,,,,1/10/1977,,10-Jan-77,,1/10/1977,,20775-bb88066268-0-2.tgz,document-source,VOLUME30_ISSUE1_MONDAYJANUARY10_1977.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 30, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb31069233,Object,20775-bb31069233-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Daily Guardian,Guardian,,,,,,,,,,,,,2/24/1983,,24-Feb-83,,2/24/1983,,20775-bb31069233-0-2.tgz,document-source,VOLUME48_ISSUE16_THURSDAYFEBRUARY24_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 48, Issue 16",,
http://library.ucsd.edu/ark:/20775/bb71342681,Object,20775-bb71342681-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Daily Guardian,Triton Times,Guardian,,,,,,,,,,,,,9/29/1988,,29-Sep-88,,9/29/1988,,20775-bb71342681-0-2.tgz,document-source,VOLUME65_ISSUE3_THURSDAYSEPTEMBER29_1988.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 65, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb6246875w,Object,20775-bb6246875w-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Daily Guardian,Triton Times,,,,,,,,,,,,,1/26/1989,,26-Jan-89,,1/26/1989,,20775-bb6246875w-0-2.tgz,document-source,VOLUME66_ISSUE7_THURSDAYJANUARY26_1989.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 66, Issue 7",,
http://library.ucsd.edu/ark:/20775/bb6690574t,Object,20775-bb6690574t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,5/23/1991,,23-May-91,,5/23/1991,,20775-bb6690574t-0-2.tgz,document-source,VOLUME73_ISSUE16_THURSDAYMAY23_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 73, Issue 16",,
http://library.ucsd.edu/ark:/20775/bb9045667c,Object,20775-bb9045667c-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2/14/2011,,14-Feb-11,,2/14/2011,,,,02_14_11.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 43, Issue 33",,
http://library.ucsd.edu/ark:/20775/bb2629101x,Object,20775-bb2629101x-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,10/24/1990,,24-Oct-90,,10/24/1990,,20775-bb2629101x-0-2.tgz,document-source,VOLUME71_ISSUE13_WEDNESDAYOCTOBER24_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 71, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb6792959d,Object,20775-bb6792959d-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,Triton Times,The Guardian,,,,,,,,,,,,,5/24/1984,,24-May-84,,5/24/1984,,20775-bb6792959d-0-2.tgz,document-source,VOLUME52_ISSUE16_THURSDAYMAY24_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 52, Issue 16",,
http://library.ucsd.edu/ark:/20775/bb91479290,Object,20775-bb91479290-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,Guardian,The Guardian,,,,,,,,,,,,,1/13/1986,,13-Jan-86,,1/13/1986,,20775-bb91479290-0-2.tgz,document-source,VOLUME57_ISSUE3_MONDAYJANUARY13_1986.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 57, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb6793123p,Object,20775-bb6793123p-0-1.pdf,document-service,text,,UCSD Guardian,,,,UCSD Guardian,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,4/23/2012,,23-Apr-12,,4/23/2012,,,,2012-04-23.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 45, Issue 47",,
http://library.ucsd.edu/ark:/20775/bb55301544,Object,20775-bb55301544-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,The Guardian,Triton Times,,,,,,,,,,,,,2/1/1990,,1-Feb-90,,2/1/1990,,20775-bb55301544-0-2.tgz,document-source,VOLUME69_ISSUE9_THURSDAYFEBRUARY1_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 69, Issue 9",,
http://library.ucsd.edu/ark:/20775/bb78851207,Object,20775-bb78851207-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,The Guardian,Daily Guardian,Guardian,,,,,,,,,,,,,3/31/1976,,31-Mar-76,,3/31/1976,,20775-bb78851207-0-2.tgz,document-source,VOLUME28_ISSUE2_WEDNESDAYMARCH31_1976.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 28, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb0717818p,Object,20775-bb0717818p-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Daily Guardian,Triton Times,,,,,,,,,,,,,3/11/1985,,11-Mar-85,,3/11/1985,,20775-bb0717818p-0-2.tgz,document-source,VOLUME54_ISSUE19_MONDAYMARCH11_1985.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 54, Issue 19",,
http://library.ucsd.edu/ark:/20775/bb7748602x,Object,20775-bb7748602x-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,Daily Guardian,The Guardian,Guardian,,,,,,,,,,,,,10/18/1976,,18-Oct-76,,10/18/1976,,20775-bb7748602x-0-2.tgz,document-source,VOLUME29_ISSUE11_MONDAYOCTOBER18_1976.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 29, Issue 11",,
http://library.ucsd.edu/ark:/20775/bb1093253m,Object,20775-bb1093253m-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Daily Guardian,Triton Times,,,,,,,,,,,,,3/9/1992,,9-Mar-92,,3/9/1992,,20775-bb1093253m-0-2.tgz,document-source,VOLUME75_ISSUE19_MONDAYMARCH9_1992.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 75, Issue 19",,
http://library.ucsd.edu/ark:/20775/bb04789089,Object,20775-bb04789089-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,The Guardian,Triton Times,,,,,,,,,,,,,10/10/1991,,10-Oct-91,,10/10/1991,,20775-bb04789089-0-2.tgz,document-source,VOLUME74_ISSUE5_THURSDAYOCTOBER10_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 74, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb6246876d,Object,20775-bb6246876d-0-1.pdf,document-service,text,,Triton Times,,,,Guardian,UCSD Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,1/18/1977,,18-Jan-77,,1/18/1977,,20775-bb6246876d-0-2.tgz,document-source,VOLUME33_ISSUE5_WEDNESDAYJANUARY18_1977.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 33, Issue 5",,
